SEXE;AGQ;NPF5;g10;LAND;N3_03;g13;penf;g18;g6;g23;g25;g3;g3c;pcsi11;pcsi;ACTI;revr;pcsc11;pcsc;ACTC;revh;pip;QFRA_1c;QFRA_2c;QFRA_5c;QFRA_10c;QFRA_20c;QFRA_50c;QFRA_1e;QFRA_2e;QALL_1c;QALL_2c;QALL_5c;QALL_10c;QALL_20c;QALL_50c;QALL_1e;QALL_2e;QAUT_1c;QAUT_2c;QAUT_5c;QAUT_10c;QAUT_20c;QAUT_50c;QAUT_1e;QAUT_2e;QBEL_1c;QBEL_2c;QBEL_5c;QBEL_10c;QBEL_20c;QBEL_50c;QBEL_1e;QBEL_2e;QESP_1c;QESP_2c;QESP_5c;QESP_10c;QESP_20c;QESP_50c;QESP_1e;QESP_2e;QFIN_1c;QFIN_2c;QFIN_5c;QFIN_10c;QFIN_20c;QFIN_50c;QFIN_1e;QFIN_2e;QGRE_1c;QGRE_2c;QGRE_5c;QGRE_10c;QGRE_20c;QGRE_50c;QGRE_1e;QGRE_2e;QIRL_1c;QIRL_2c;QIRL_5c;QIRL_10c;QIRL_20c;QIRL_50c;QIRL_1e;QIRL_2e;QITA_1c;QITA_2c;QITA_5c;QITA_10c;QITA_20c;QITA_50c;QITA_1e;QITA_2e;QLUX_1c;QLUX_2c;QLUX_5c;QLUX_10c;QLUX_20c;QLUX_50c;QLUX_1e;QLUX_2e;QPAYB_1c;QPAYB_2c;QPAYB_5c;QPAYB_10c;QPAYB_20c;QPAYB_50c;QPAYB_1e;QPAYB_2e;QPOR_1c;QPOR_2c;QPOR_5c;QPOR_10c;QPOR_20c;QPOR_50c;QPOR_1e;QPOR_2e
1;38;4;6;8;DEB3B;3;1;2;1;2;2;1;1;6;1;4;7;6;1;4;9;1,781;0;0;0;0;0;0;0;0;1;1;3;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;38;3;3;8;DEB3B;3;1;1;2;3;2;2;1;4;3;3;1;5;2;3;1;1,002;0;0;0;0;0;0;0;0;1;4;0;0;0;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;64;2;4;8;DEB3C;3;2;2;1;2;2;1;1;5;2;3;8;5;2;3;10;0,823;0;0;0;0;0;1;2;0;2;1;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;37;4;3;8;DEB3C;3;1;1;2;3;2;3;1;11;6;8;1;6;1;4;1;1,569;0;0;0;0;0;1;1;0;7;2;1;0;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;39;4;3;8;DEB3C;3;1;1;2;4;4;3;1;11;6;8;1;5;2;3;1;0,692;0;0;0;0;0;0;0;0;3;2;4;0;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32;1;4;8;DEB3C;1;2;1;1;4;4;1;1;5;2;3;1;5;2;3;1;0,518;0;0;0;0;0;0;0;0;7;6;4;2;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;76;1;2;8;DEB3C;4;2;1;1;3;3;3;3;10;6;7;1;10;6;7;1;1,133;0;0;0;0;0;0;0;1;5;1;2;3;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;79;3;2;8;DEB3C;3;2;2;2;3;5;3;3;10;6;7;1;10;6;7;1;0,912;0;0;1;0;2;3;1;1;5;3;2;5;5;3;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;35;4;3;8;DEB3D;3;1;1;2;2;2;3;1;11;6;8;1;6;1;4;1;1,569;0;0;0;0;0;0;0;0;4;2;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;36;4;5;8;DEB3E;3;1;1;2;5;5;2;1;5;2;3;4;5;2;3;11;0,646;0;0;0;0;0;0;0;0;2;0;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;42;4;2;8;DEB3F;3;1;1;2;3;3;2;1;5;2;3;4;6;1;4;9;0,991;0;0;0;0;0;0;0;0;2;1;2;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;51;4;2;8;DEB3F;3;2;2;1;2;2;1;1;6;1;4;7;6;1;4;9;2,006;0;0;0;1;0;1;0;0;2;1;2;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;37;3;2;8;DEB3F;2;2;2;1;5;5;1;3;5;2;3;12;11;6;8;12;0,676;0;0;0;0;1;0;1;1;2;1;2;2;4;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;39;5;3;10;DEB3I;3;1;2;1;3;3;1;1;4;3;3;10;4;3;3;10;0,812;0;0;0;0;0;0;0;0;2;1;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;62;2;3;8;DEB3I;3;2;2;1;2;2;3;1;10;6;7;1;5;2;3;1;1,333;0;0;0;0;0;0;1;0;1;0;0;3;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;56;2;3;8;DEB3I;3;2;2;1;2;2;1;1;6;1;4;1;6;1;4;1;1,445;0;0;0;0;0;2;1;0;4;0;2;2;5;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;66;3;3;8;DEB3I;3;2;1;2;2;2;3;3;10;6;7;1;10;6;7;1;1,041;0;0;0;0;0;0;0;0;3;1;3;0;0;3;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;83;1;2;8;DEB3J;4;2;1;1;2;2;3;3;10;6;7;10;10;6;7;10;1,028;0;0;0;0;0;0;0;0;5;1;2;0;6;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;32;3;2;8;DEB3J;3;1;1;2;2;2;3;1;11;6;8;8;6;1;4;10;0,805;0;0;0;0;0;0;0;0;3;11;5;4;2;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;31;1;7;9;DEC01;1;2;1;1;2;2;1;1;5;2;3;5;5;2;3;6;0,439;1;0;0;0;0;1;0;0;2;1;0;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;51;5;7;9;DEC01;3;1;2;1;2;2;1;1;6;1;4;1;6;1;4;1;1,362;0;0;0;0;0;0;1;0;1;0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;34;4;7;9;DEC01;3;1;1;2;2;3;2;1;6;1;4;3;6;1;4;9;1,166;0;0;0;1;0;0;0;0;1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;58;2;4;9;DEC01;3;2;1;2;3;4;1;1;5;2;3;7;4;3;3;7;0,847;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;20;2;7;9;DEC01;1;2;2;2;4;3;2;1;5;2;3;1;5;2;3;1;0,59;0;0;0;0;0;0;0;0;3;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;34;2;5;9;DEC01;3;2;2;1;4;4;1;1;4;3;3;5;4;3;3;6;0,653;0;0;0;0;0;0;1;0;2;1;4;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;51;3;4;9;DEC02;3;2;2;1;3;3;1;1;4;3;3;1;4;3;3;1;0,696;0;0;0;0;0;0;0;0;2;0;0;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;53;4;4;9;DEC02;3;2;1;2;2;2;3;1;9;6;6;1;3;4;1;1;0,885;0;0;0;0;0;0;0;0;3;2;2;2;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2;41;4;4;9;DEC02;3;1;1;2;2;2;2;1;5;2;3;1;6;1;4;1;1,1;0;0;0;0;1;0;0;0;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;77;2;4;9;DEC02;3;2;1;2;2;2;3;3;9;6;6;1;10;6;7;1;2,049;0;0;0;0;0;0;0;0;0;0;2;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;50;4;4;9;DEC02;3;1;2;1;2;2;1;1;6;1;4;1;6;1;4;1;1,629;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;64;1;4;9;DEC02;1;2;1;1;4;4;3;3;10;6;7;1;10;6;7;1;0,915;0;0;0;0;1;0;1;0;0;0;0;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;54;1;6;9;DEC03;4;2;1;1;2;2;3;3;10;6;7;5;10;6;7;5;0,794;0;0;0;0;0;0;0;0;2;2;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;35;4;6;9;DEC03;3;1;2;1;3;3;1;1;5;2;3;5;5;2;3;5;0,485;0;0;0;0;0;0;0;0;2;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;71;3;5;9;DEC04;3;2;1;2;2;2;3;3;10;6;7;1;10;6;7;1;1,015;0;1;2;1;2;2;0;1;5;4;5;3;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;64;2;5;9;DEC04;3;2;2;1;2;2;3;3;10;6;7;6;10;6;7;9;0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;34;1;4;9;DEC04;1;2;1;1;3;3;1;1;5;2;3;6;5;2;3;6;0,778;0;0;0;0;1;0;0;0;2;1;1;0;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;77;1;4;9;DEC04;4;2;1;1;5;5;3;3;10;6;7;7;10;6;7;7;0,703;0;0;0;0;0;0;2;0;3;4;4;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;65;2;4;9;DEC04;3;2;2;1;2;2;1;1;6;1;4;9;6;1;4;9;1,091;0;0;0;0;1;0;3;0;7;4;4;1;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;72;3;4;9;DEC06;3;2;2;1;2;2;3;3;10;6;7;1;10;6;7;1;1,001;0;0;0;2;2;1;2;0;4;3;2;3;4;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;70;1;4;9;DEC06;4;2;1;1;2;2;3;3;10;6;7;1;10;6;7;1;1,226;0;0;0;0;0;0;0;0;2;0;1;4;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;58;1;8;16;DED11;4;2;1;1;3;3;3;3;10;6;7;5;10;6;7;5;0,518;0;0;0;0;0;0;0;0;3;2;2;3;2;1;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2;61;1;8;16;DED11;1;2;1;1;5;5;3;3;11;6;8;3;11;6;8;3;0,846;0;0;0;0;0;0;1;0;4;1;2;5;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;66;2;6;16;DED12;3;2;2;1;2;2;3;3;10;6;7;4;10;6;7;7;1,069;0;0;2;0;0;0;0;0;1;2;1;1;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;54;3;6;16;DED12;3;2;2;1;5;5;1;1;5;2;3;6;5;2;3;8;0,551;0;0;0;0;0;0;0;0;3;2;2;1;2;3;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;80;1;6;16;DED12;4;2;1;1;2;2;3;3;10;6;7;3;10;6;7;3;0,802;0;0;0;0;0;0;0;0;5;2;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;41;3;4;16;DED15;3;2;2;1;3;3;1;1;5;2;3;1;6;1;4;1;1,119;0;0;0;0;0;0;0;0;1;0;1;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;67;1;4;16;DED15;4;2;1;1;2;2;3;3;10;6;7;1;10;6;7;1;0,923;0;0;0;0;0;0;0;0;0;2;1;3;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;60;2;4;16;DED15;3;2;1;2;9;9;9;3;11;6;10;1;11;6;8;1;0,915;0;0;0;0;0;0;0;0;2;3;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;45;3;4;16;DED15;3;2;1;2;3;4;1;1;3;4;1;1;3;4;1;1;0,649;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;24;2;4;16;DED16;2;2;1;2;4;3;2;1;5;2;3;3;6;1;4;5;1,246;0;0;0;0;0;0;0;0;4;1;5;2;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;40;5;1;16;DED17;3;1;2;1;3;3;1;1;6;1;4;5;6;1;4;9;0,49;0;0;0;0;0;0;0;0;6;2;2;1;3;3;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;58;3;3;16;DED17;3;2;1;2;3;3;2;1;6;1;4;3;6;1;4;5;1,045;0;0;0;0;0;0;0;0;2;4;3;1;6;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;54;2;1;16;DED17;3;2;1;1;3;3;1;1;5;2;3;7;5;2;3;9;0,678;0;0;0;0;0;0;0;0;5;5;1;4;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;22;3;3;16;DED17;1;2;2;2;3;3;3;1;11;6;8;2;6;1;4;6;1,27;0;0;0;0;0;0;0;0;6;3;4;3;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
